customer_id,age,income,debt,credit_limit,credit_used,employment_years,employment_type,target,debt_to_income,credit_utilization,income_per_age,employment_stability,income_to_credit,income_squared,debt_impact,age_group
CUST_00736,62,118269,104083,11750,1565,5,Salaried,0,0.8800456582396212,0.13318015488043572,1877.2857142857142,0.07936507936507936,10.064590247638499,13987556361,13861.790060420391,56+
CUST_00737,74,82021,104074,39339,5455,35,Salaried,0,1.2688546975201775,0.13866293848500255,1093.6133333333332,0.4666666666666667,2.084926283680732,6727444441,14431.206659888156,56+
CUST_00738,57,40352,51097,25274,7515,5,Salaried,0,1.2662503407429435,0.2973293768545994,695.7241379310345,0.08620689655172414,1.5965182987141444,1628283904,15192.639169139467,56+
CUST_00739,36,78085,44723,6872,287,4,Salaried,0,0.5727403119637323,0.041757602211552454,2110.4054054054054,0.10810810810810811,11.36112323585043,6097267225,1867.5252437072604,36-45
CUST_00740,73,139966,244943,40427,17852,20,Self-Employed,1,1.7500053584059099,0.4415751459384585,1891.4324324324325,0.2702702702702703,3.462105471455427,19590481156,108160.74097160384,56+
CUST_00741,26,147079,239360,46356,41671,8,Salaried,1,1.6274136524340495,0.8989149427270963,5447.37037037037,0.2962962962962963,3.17274629505792,21632232241,215164.28069115776,26-35
CUST_00742,45,88610,81175,27752,15782,20,Salaried,0,0.9160826533951767,0.5686592440456888,1926.304347826087,0.43478260869565216,3.1928079847223723,7851732100,46160.91413540879,36-45
CUST_00743,69,31738,27014,22026,5102,28,Salaried,0,0.8511295251898295,0.23162482407953874,453.4,0.4,1.4408680256049393,1007300644,6257.11299768466,56+
CUST_00744,18,88592,90147,23793,15374,0,Unemployed,0,1.017540889235041,0.6461292762881399,4662.736842105263,0.0,3.7232915861141462,7848542464,58246.61586954694,18-25
CUST_00745,62,140859,250120,24635,299,31,Self-Employed,0,1.7756637796393582,0.012136710504952103,2235.8571428571427,0.49206349206349204,5.717608377983439,19841257881,3035.63403149862,56+
CUST_00746,69,58393,946,40927,24487,38,Salaried,0,0.016200294550810016,0.5982945660672401,834.1857142857143,0.5428571428571428,1.4267249804534792,3409742449,565.9866594996091,56+
CUST_00747,74,93472,42800,47335,25540,27,Salaried,0,0.4578862345276176,0.5395470677708298,1246.2933333333333,0.36,1.9746493155315195,8737014784,23092.614500591517,56+
CUST_00748,32,54469,31399,38856,17816,1,Salaried,0,0.5764457499541031,0.458501685667962,1650.5757575757575,0.030303030303030304,1.401780888900327,2966871961,14396.494428288339,26-35
CUST_00749,65,89722,17947,16954,4476,17,Salaried,0,0.20002674899412637,0.2639929224417576,1359.4242424242425,0.25757575757575757,5.291772338543202,8050037284,4737.880979062224,56+
CUST_00750,58,79682,128973,17306,10506,39,Salaried,1,1.6185761078272656,0.6070376148379268,1350.542372881356,0.6610169491525424,4.604033050210897,6349221124,78291.46229849194,56+
CUST_00751,21,147102,97484,11702,4622,0,Unemployed,0,0.6626921272849636,0.3949414679996582,6686.454545454545,0.0,12.569597539092541,21638998404,38500.47406647868,18-25
CUST_00752,63,77464,61029,10911,2468,0,Unemployed,0,0.7878267604724715,0.22617302052785923,1210.375,0.0,7.098973607038123,6000671296,13803.113269794721,56+
CUST_00753,31,64815,104787,37662,24339,6,Salaried,1,1.6166841520612194,0.646231049040172,2025.46875,0.1875,1.7209197355494783,4200984225,67716.6129357725,26-35
CUST_00754,68,24159,9574,8672,4366,21,Salaried,0,0.3962748344370861,0.5034013605442177,350.1304347826087,0.30434782608695654,2.785541335178139,583657281,4819.56462585034,56+
CUST_00755,22,91197,65556,30007,27140,3,Salaried,0,0.7188315533235378,0.9044254865369235,3965.086956521739,0.13043478260869565,3.0390895761130365,8316892809,59290.517195414555,18-25
CUST_00756,80,120682,202172,34029,16198,45,Salaried,0,1.675231805639568,0.4759917719659124,1489.9012345679012,0.5555555555555556,3.546341463414634,14564145124,96232.20852189245,56+
CUST_00757,20,46106,12315,39153,13660,1,Self-Employed,0,0.2670961025440822,0.3488787863308985,2195.5238095238096,0.047619047619047616,1.1775552944782142,2125763236,4296.442253665015,18-25
CUST_00758,61,145988,83158,46232,2764,19,Self-Employed,0,0.5696182589099179,0.05978413687193131,2354.6451612903224,0.3064516129032258,3.1576579499491704,21312496144,4971.529253996064,56+
CUST_00759,53,88278,167384,24583,6511,7,Salaried,1,1.8960794752999015,0.2648470549951188,1634.7777777777778,0.12962962962962962,3.590872111942727,7793005284,44331.159453302964,46-55
CUST_00760,21,133201,123714,46478,28453,1,Self-Employed,0,0.9287698382907164,0.612168936508961,6054.590909090909,0.045454545454545456,2.8658318810645667,17742506401,75733.86781126959,18-25
CUST_00761,28,124122,103758,20931,292,4,Salaried,0,0.8359288770010392,0.013949933116759029,4280.068965517241,0.13793103448275862,5.929772596980699,15406270884,1447.4171603286834,26-35
CUST_00762,55,122691,40630,29339,25257,30,Salaried,0,0.3311544354970169,0.8608384458077709,2190.910714285714,0.5357142857142857,4.181697341513292,15053081481,34975.86605316973,46-55
CUST_00763,28,85525,88715,45968,3935,1,Salaried,0,1.0372869069055024,0.08560116600317605,2949.137931034483,0.034482758620689655,1.8604929408949509,7314525625,7594.107441971763,26-35
CUST_00764,59,40174,16492,36971,15248,34,Self-Employed,0,0.41050404480398256,0.4124202098885643,669.5666666666667,0.5666666666666667,1.0866060802769664,1613950276,6801.634101482203,56+
CUST_00765,53,123358,115007,17646,699,22,Self-Employed,0,0.9322951710049531,0.03961013203377345,2284.4074074074074,0.4074074074074074,6.9903099676998925,15217196164,4555.442454808183,46-55
CUST_00766,40,114948,10351,36804,28672,4,Salaried,0,0.09004863026211624,0.7790245890504007,2803.609756097561,0.0975609756097561,3.1231626137753024,13213042704,8063.6835212606975,36-45
CUST_00767,52,111362,48923,40626,22784,31,Salaried,0,0.43931108177761014,0.5608093140030029,2101.169811320755,0.5849056603773585,2.7410835158884486,12401495044,27436.474068968913,46-55
CUST_00768,47,56087,72682,15508,1128,27,Self-Employed,0,1.2958565111966909,0.0727319620865304,1168.4791666666667,0.5625,3.616416274421304,3145751569,5286.304468373203,46-55
CUST_00769,46,58754,48118,34758,47,26,Salaried,0,0.8189600885031061,0.0013521677838833107,1250.0851063829787,0.5531914893617021,1.6903248079634052,3452032516,65.06360942489715,46-55
CUST_00770,50,69681,95440,45645,15649,11,Self-Employed,0,1.3696506988892396,0.34283398326249837,1366.2941176470588,0.21568627450980393,1.5265521622924243,4855441761,32720.075362572843,46-55
CUST_00771,22,106283,49773,39345,32607,4,Self-Employed,0,0.4683019080952919,0.8287246479947136,4621.0,0.17391304347826086,2.701240278554364,11296076089,41248.11190464088,18-25
CUST_00772,27,100352,168009,26104,3619,4,Salaried,1,1.6741801440913575,0.13863244589159165,3584.0,0.14285714285714285,3.844167783949435,10070523904,23291.498601800424,26-35
CUST_00773,60,28739,8504,16707,1024,2,Self-Employed,0,0.29589422407794014,0.06128800574575054,471.1311475409836,0.03278688524590164,1.7200742159444578,825930121,521.1932008618626,56+
CUST_00774,49,45115,84115,30467,21558,6,Salaried,1,1.8644161716464225,0.7075620322961796,902.3,0.12,1.4807338847315217,2035363225,59516.58034659315,46-55
CUST_00775,57,111922,96037,19465,2322,37,Salaried,0,0.8580631326894382,0.1192849070173636,1929.6896551724137,0.6379310344827587,5.749614712832631,12526534084,11455.764615226548,56+
CUST_00776,76,47359,10480,35674,3978,41,Salaried,0,0.22128378378378377,0.11150665732305536,615.0519480519481,0.5324675324675324,1.3275122634898389,2242874881,1168.5897687456202,56+
CUST_00777,65,142977,30566,45431,17420,26,Self-Employed,0,0.21378114115458322,0.3834301813699595,2166.318181818182,0.3939393939393939,3.147054939249868,20442422529,11719.926923754181,56+
CUST_00778,64,29225,14149,39044,6364,19,Salaried,0,0.4841237254499418,0.16299142015623,449.61538461538464,0.2923076923076923,0.7484953259060059,854100625,2306.165603790498,56+
CUST_00779,32,89685,137938,48049,16302,6,Salaried,1,1.538010391811431,0.33927159209157126,2717.7272727272725,0.18181818181818182,1.8664932362122788,8043399225,46798.44486992716,26-35
CUST_00780,78,43448,54419,11914,10463,35,Self-Employed,0,1.2524799189854772,0.878136802349979,549.9746835443038,0.4430379746835443,3.6464960134284516,1887728704,47787.32664708351,56+
CUST_00781,61,80125,27289,15932,12983,42,Salaried,0,0.34057609265406985,0.8148496830477625,1292.3387096774193,0.6774193548387096,5.0288708968806874,6420015625,22236.43300069039,56+
CUST_00782,43,86151,139958,44316,29033,10,Salaried,1,1.6245473117281084,0.6551210596385134,1957.9772727272727,0.22727272727272727,1.9439718392490466,7421994801,91689.43326488706,36-45
CUST_00783,75,61307,42553,29361,13511,35,Self-Employed,0,0.6940856005741501,0.4601525781622505,806.671052631579,0.4605263157894737,2.08797084667257,3758548249,19580.872658538246,56+
CUST_00784,45,128285,63103,41906,35758,23,Salaried,0,0.49189311382379997,0.8532703366979264,2788.804347826087,0.5,3.0611830959028326,16457041225,53843.91805664925,36-45
CUST_00785,67,92120,118594,34327,26023,47,Salaried,0,1.287372043290889,0.7580692146352832,1354.7058823529412,0.6911764705882353,2.6835236541598695,8486094400,89902.46044045678,56+
CUST_00787,32,48157,90402,23085,18142,13,Salaried,1,1.8771958968395697,0.7858442346010569,1459.3030303030303,0.3939393939393939,2.0859828467469463,2319096649,71041.89049640474,26-35
CUST_00788,54,141362,19784,35170,23308,36,Salaried,0,0.13995175540983143,0.6627050695175002,2570.2181818181816,0.6545454545454545,4.019277245457905,19983215044,13110.957095334225,46-55
CUST_00789,34,68114,78722,11023,9346,7,Salaried,1,1.155721940835352,0.8477866473149492,1946.1142857142856,0.2,6.178701015965167,4639516996,66739.46044992743,26-35
CUST_00790,76,48499,42558,36623,11331,46,Salaried,0,0.8774845360824742,0.3093872870249017,629.8571428571429,0.5974025974025974,1.3242409349060724,2352153001,13166.904161205766,56+
CUST_00791,75,110386,24999,44009,42090,44,Salaried,0,0.2264668846875085,0.956373551465576,1452.4473684210527,0.5789473684210527,2.5082026812088163,12185068996,23908.382413087933,56+
CUST_00792,64,125950,204504,8664,5478,36,Salaried,1,1.6236790497892037,0.632198499711483,1937.6923076923076,0.5538461538461539,14.535487593768032,15863402500,129287.12198499712,56+
CUST_00793,70,76925,31598,19858,19736,26,Self-Employed,0,0.4107583911811351,0.9938063346593484,1083.4507042253522,0.36619718309859156,3.8735585880457224,5917455625,31402.29256256609,56+
CUST_00794,58,121897,79897,39365,2698,40,Salaried,0,0.6554414346420778,0.06853630036071737,2066.0508474576272,0.6779661016949152,3.09650459787634,14858878609,5475.844789920236,56+
CUST_00795,54,39605,28940,15039,827,20,Salaried,0,0.7306973690854921,0.054986702127659576,720.0909090909091,0.36363636363636365,2.633311170212766,1568556025,1591.3151595744682,46-55
CUST_00796,43,147276,264623,10903,3638,14,Self-Employed,1,1.7967707109732,0.33363903154805574,3347.181818181818,0.3181818181818182,13.506603081438005,21690220176,88288.56144534115,36-45
CUST_00797,68,71684,21638,36185,3231,9,Salaried,0,0.3018483643719049,0.08928867517824574,1038.8985507246377,0.13043478260869565,1.9809871220914166,5138595856,1932.0283535068813,56+
CUST_00798,34,31151,50713,13544,12485,12,Salaried,1,1.6279211607601438,0.9217423403469915,890.0285714285715,0.34285714285714286,2.299815430047988,970384801,46744.31930601698,26-35
CUST_00799,53,45966,74885,17851,17178,31,Salaried,1,1.6291034872843562,0.9622451265964598,851.2222222222222,0.5740740740740741,2.574837553215326,2112873156,72057.7263051759,46-55
CUST_00800,22,54898,75499,10871,1843,3,Salaried,0,1.375234521575985,0.16951802796173657,2386.8695652173915,0.13043478260869565,5.049484915378955,3013790404,12798.44159308315,18-25
CUST_00801,45,67876,90315,43920,42952,11,Salaried,1,1.3305685283674882,0.9779376608000728,1475.5652173913043,0.2391304347826087,1.545411078982719,4607151376,88322.43983515858,36-45
CUST_00802,37,42184,57961,45840,9556,11,Salaried,0,1.3739717909209435,0.20845967583604197,1110.1052631578948,0.2894736842105263,0.9202242533976135,1779489856,12082.531271132828,36-45
CUST_00803,77,127239,97994,15223,12414,14,Salaried,0,0.7701508959446715,0.8154230162900683,1631.2692307692307,0.1794871794871795,8.357790331056227,16189763121,79906.56305832896,56+
CUST_00804,23,34728,19356,23853,450,5,Salaried,0,0.557344006449941,0.018864760627148487,1447.0,0.20833333333333334,1.4558564601324726,1206033984,365.1463066990861,18-25
CUST_00805,69,34585,2981,26749,6848,19,Salaried,0,0.0861909443127277,0.256,494.07142857142856,0.2714285714285714,1.2928971962616822,1196122225,763.136,56+
CUST_00806,31,46712,33902,40966,31655,8,Salaried,0,0.7257508616445101,0.7726950960529206,1459.75,0.25,1.1402348231503405,2182010944,26195.909146386115,26-35
CUST_00807,27,111104,98725,43207,34524,0,Unemployed,0,0.888573871562936,0.7990187002406962,3968.0,0.0,2.5713756711720053,12344098816,78883.12118126273,26-35
CUST_00808,28,27878,45647,45498,17778,4,Salaried,1,1.6373255855661968,0.3907338622826875,961.3103448275862,0.13793103448275862,0.6127167630057804,777182884,17835.82861161784,26-35
CUST_00809,59,143886,34916,30470,21639,0,Unemployed,0,0.24266264499225088,0.7101506350300285,2398.1,0.0,4.722063601457124,20703180996,24795.619572708474,56+
CUST_00810,72,139651,56566,6250,2396,42,Salaried,0,0.40504969495603355,0.383298672212446,1913.027397260274,0.5753424657534246,22.340585506318988,19502401801,21681.672692369222,56+
CUST_00811,59,70662,133310,11527,5168,14,Self-Employed,1,1.8865601517059847,0.4482997918112422,1177.7,0.23333333333333334,6.1295975017349065,4993118244,59762.845246356694,56+
CUST_00812,56,89672,131242,35014,1408,5,Salaried,0,1.4635620532378755,0.040211337998000855,1573.1929824561403,0.08771929824561403,2.5609595887476795,8041067584,5277.416421533629,56+
CUST_00813,77,89391,103127,15289,301,19,Salaried,0,1.1536490961159835,0.019686069326357095,1146.0384615384614,0.24358974358974358,5.846370176586004,7990750881,2030.165271419228,56+
CUST_00814,40,66580,131400,23079,2031,20,Salaried,1,1.9735359937519712,0.08799826689774697,1623.9024390243903,0.4878048780487805,2.88474870017331,4432896400,11562.97227036395,36-45
CUST_00816,39,137594,46029,30048,17062,12,Salaried,0,0.3345252371089066,0.5678059170022297,3439.85,0.3,4.578987653499285,18932108836,26135.53855369563,36-45
CUST_00817,57,134386,80084,32948,20472,14,Salaried,0,0.5959207363807512,0.6213238641536921,2317.0,0.2413793103448276,4.078606330996388,18059596996,49758.10033688428,56+
CUST_00818,39,78873,36327,43078,35478,17,Salaried,0,0.4605700230747775,0.8235567213723624,1971.825,0.425,1.830892081988904,6220950129,29917.345017293806,36-45
CUST_00819,30,133061,70911,33184,9512,2,Salaried,0,0.5329169860666456,0.2866355281000452,4292.290322580645,0.06451612903225806,4.009673045050475,17705229721,20325.611933102307,26-35
CUST_00821,74,39073,41771,32134,31496,46,Salaried,0,1.069022879664227,0.9801151392562626,520.9733333333334,0.6133333333333333,1.215901664851408,1526699329,40940.389481873346,56+
CUST_00822,46,117728,193551,22943,4979,26,Self-Employed,0,1.6440384272354305,0.2170066248256625,2504.851063829787,0.5531914893617021,5.131101813110181,13859881984,42001.849241631804,46-55
CUST_00823,24,37241,34978,44688,37161,1,Salaried,0,0.9392084206003974,0.8315469131106089,1489.64,0.04,0.8333370628118777,1386892081,29085.847926782877,18-25
CUST_00824,56,50432,47089,10208,7808,14,Salaried,0,0.9336942081573573,0.7648153589969635,884.7719298245614,0.24561403508771928,4.939954941718092,2543386624,36014.39043980801,56+
CUST_00825,72,99260,98031,17057,12696,30,Self-Employed,0,0.9876084262701363,0.7442842068237777,1359.7260273972602,0.410958904109589,5.818970570993082,9852547600,72962.92507914176,56+
CUST_00826,26,41467,53554,5983,2210,3,Salaried,0,1.2914536510080061,0.3693181818181818,1535.8148148148148,0.1111111111111111,6.929645721925134,1719512089,19778.465909090908,26-35
CUST_00827,32,117303,198646,18406,2167,10,Self-Employed,1,1.6934290390779514,0.1177269517031564,3554.6363636363635,0.30303030303030304,6.372738632042158,13759993809,23385.988048025207,26-35
CUST_00828,79,149188,256871,26292,14992,28,Self-Employed,1,1.7217824370429455,0.57018978435325,1864.85,0.35,5.674057733997642,22257059344,146465.22009660368,56+
CUST_00829,45,73066,99712,25506,12915,24,Salaried,0,1.3646653071838175,0.5063315952483632,1588.391304347826,0.5217391304347826,2.86454698710158,5338640356,50487.336025404795,36-45
CUST_00830,65,94964,168137,7523,4265,38,Salaried,1,1.7705154530616543,0.5668527379053695,1438.8484848484848,0.5757575757575758,12.62147793726741,9018161296,95308.91879319512,56+
CUST_00831,47,128397,64414,38993,35249,28,Salaried,0,0.5016744809109176,0.9039595835256706,2674.9375,0.5833333333333334,3.292737344206801,16485789609,58227.65261322255,46-55
CUST_00832,65,25144,50145,46330,3230,35,Salaried,1,1.994233446013124,0.06971574108048607,380.969696969697,0.5303030303030303,0.5427035893893937,632220736,3495.895836480974,56+
CUST_00833,46,72171,74950,35234,10910,28,Salaried,0,1.038491381699274,0.3096353058038882,1535.5531914893618,0.5957446808510638,2.0482758620689654,5208653241,23207.16617000142,46-55
CUST_00834,57,140459,74574,35381,29602,3,Salaried,0,0.5309269542930372,0.8366400994856141,2421.706896551724,0.05172413793103448,3.9697868972924084,19728730681,62391.598779040185,56+
CUST_00835,50,34833,17734,30760,13551,11,Self-Employed,0,0.5091003043003962,0.4405253405285914,683.0,0.21568627450980393,1.132375410422288,1213337889,7812.2763889340395,46-55
CUST_00836,19,43445,26467,34798,5910,1,Salaried,0,0.6091930212217466,0.16983246645018535,2172.25,0.05,1.2484554153854996,1887468025,4494.955889537056,18-25
CUST_00837,62,105010,32386,10976,1870,10,Self-Employed,0,0.30840578606050795,0.17035619932586316,1666.8253968253969,0.15873015873015872,9.566366038079622,11027100100,5517.155871367404,56+
CUST_00838,58,67571,100686,38532,10479,5,Salaried,1,1.4900550523885634,0.27194871927957853,1145.2711864406779,0.0847457627118644,1.7535878338047908,4565840041,27381.428749383645,56+
CUST_00839,42,25754,21967,42060,9836,24,Salaried,0,0.8529217627645117,0.2338508356910202,598.9302325581396,0.5581395348837209,0.6123011816171751,663268516,5137.0013076246405,36-45
CUST_00840,27,43444,54995,25189,10142,0,Unemployed,0,1.265853377834043,0.40262008733624455,1551.5714285714287,0.0,1.7246526399364828,1887381136,22142.09170305677,26-35
CUST_00841,79,78491,30816,13622,3323,18,Salaried,0,0.392600519798196,0.24392571386625558,981.1375,0.225,5.7616530866916245,6160837081,7516.814798502532,56+
CUST_00842,66,53175,60115,37612,32679,0,Unemployed,1,1.1304911990371596,0.868821949857762,793.6567164179105,0.0,1.4137399303432323,2827580625,52229.23151569936,56+
CUST_00843,18,99689,62358,19213,15588,0,Unemployed,0,0.6255191092386397,0.8112834391589466,5246.789473684211,0.0,5.188352243156032,9937896721,50590.012699073595,18-25
CUST_00844,46,30407,16037,40870,18226,19,Salaried,0,0.5273941068139963,0.4459396638203127,646.9574468085107,0.40425531914893614,0.7439749455604218,924585649,7151.534388686355,46-55
CUST_00845,53,127494,38864,8608,5718,13,Salaried,0,0.3048276402996196,0.6641886397955628,2361.0,0.24074074074074073,14.809385526774307,16254720036,25813.027297014753,46-55
CUST_00846,72,24250,39536,24558,10849,42,Salaried,0,1.6302832872871222,0.4417525143531903,332.1917808219178,0.5753424657534246,0.9874180544810457,588062500,17465.12740746773,56+
CUST_00847,21,34272,21146,49046,18637,3,Self-Employed,0,0.6169871327283868,0.379982465798112,1557.8181818181818,0.13636363636363635,0.6987583338430485,1174569984,8035.1092217668765,18-25
CUST_00848,62,111730,147371,16627,14920,38,Salaried,0,1.3189804083020826,0.8972816935289872,1773.4920634920634,0.6031746031746031,6.719388982439259,12483592900,132233.30045706037,56+
CUST_00849,41,142090,156916,26156,12077,1,Salaried,0,1.1043345461711156,0.46171197002714376,3383.095238095238,0.023809523809523808,5.43219788202011,20189568100,72449.99548877928,36-45
CUST_00850,70,28869,36075,9254,4797,48,Salaried,0,1.249567024593003,0.5183144246353323,406.6056338028169,0.676056338028169,3.119286871961102,833419161,18698.192868719612,56+
CUST_00851,25,111045,108464,39383,13752,4,Salaried,0,0.9767483745474849,0.3491773308957952,4270.961538461538,0.15384615384615385,2.8195460085313835,12330992025,37873.17001828153,18-25
CUST_00852,57,27626,41220,39665,5745,6,Salaried,0,1.492018677380823,0.14483436696415067,476.3103448275862,0.10344827586206896,0.6964654868149045,763195876,5970.072606262291,56+
CUST_00853,62,99269,82965,22017,17216,18,Salaried,0,0.8357509821698398,0.7819057135071306,1575.6984126984128,0.2857142857142857,4.508538468525751,9854334361,64870.80752111909,56+
CUST_00854,57,66380,130127,39059,32619,8,Salaried,1,1.9603049065244573,0.835099846390169,1144.4827586206898,0.13793103448275862,1.699436763952893,4406304400,108669.03771121352,56+
CUST_00855,29,135823,152299,17684,51,9,Salaried,0,1.1212966780539522,0.002883799830364716,4527.433333333333,0.3,7.680124399208369,18447887329,439.19983036471587,26-35
CUST_00856,47,101980,54350,45324,27173,25,Salaried,0,0.5329424108412352,0.5995146166574739,2124.5833333333335,0.5208333333333334,2.249972421400993,10399920400,32583.619415333706,46-55
CUST_00857,39,65829,55663,5740,5247,17,Self-Employed,0,0.8455567370499772,0.9139522731231493,1645.725,0.425,11.466469256227137,4333457241,50873.32537885386,36-45
CUST_00858,36,53347,66412,41044,21228,2,Salaried,0,1.2448826572692508,0.5171884516993543,1441.8108108108108,0.05405405405405406,1.2997198197100743,2845902409,34347.51945425752,36-45
CUST_00859,25,109893,189896,42284,40369,5,Salaried,0,1.727992429068011,0.9546884237909424,4226.653846153846,0.19230769230769232,2.598864845689961,12076471449,181291.5129242048,18-25
CUST_00860,71,43020,44294,49071,31398,12,Salaried,0,1.0295902001348178,0.6398353439843495,597.5,0.16666666666666666,0.8766710140202152,1850720400,28340.866726442775,56+
CUST_00861,69,24660,10183,46104,30187,41,Salaried,0,0.4129191841368963,0.6547446047066479,352.2857142857143,0.5857142857142857,0.5348660665871381,608115600,6667.264309727795,56+
CUST_00862,52,137431,217030,8671,8537,21,Salaried,1,1.5791809767739682,0.9844326568265682,2593.0377358490564,0.39622641509433965,15.847670664206642,18887279761,213651.4195110701,46-55
CUST_00863,64,108892,4906,18648,10869,20,Salaried,0,0.045053401045062585,0.5828194541262266,1675.2615384615385,0.3076923076923077,5.839026221245107,11857467664,2859.3122419432675,56+
CUST_00864,74,124304,39139,23380,1021,22,Salaried,0,0.3148626362575922,0.043667935503186345,1657.3866666666668,0.29333333333333333,5.316453530644541,15451484416,1709.1193276592103,56+
CUST_00865,42,102118,149679,44694,25530,17,Self-Employed,1,1.4657311567876692,0.5712048327553417,2374.8372093023254,0.3953488372093023,2.2847745832867212,10428085924,85497.3681619868,36-45
CUST_00866,25,133324,164888,7072,2224,4,Self-Employed,0,1.236737296081005,0.3144351760214902,5127.846153846154,0.15384615384615385,18.849710165417786,17775288976,51846.587303831475,18-25
CUST_00867,49,134956,158664,19164,17206,15,Salaried,1,1.1756633594404144,0.8977824158622489,2699.12,0.3,7.0417949386903205,18213121936,142445.74923036786,46-55
CUST_00868,25,69049,52978,11068,7270,0,Unemployed,0,0.7672411296162202,0.6567892311861957,2655.730769230769,0.0,6.238052217905863,4767764401,34795.37988978228,18-25
CUST_00869,69,83263,89159,36684,34316,32,Salaried,0,1.070798904688701,0.935423197492163,1189.4714285714285,0.45714285714285713,2.2696742537822,6932727169,83401.39686520376,56+
CUST_00870,38,38781,67652,49349,8697,3,Self-Employed,1,1.7444175132793565,0.17623100303951367,994.3846153846154,0.07692307692307693,0.7858358662613982,1503965961,11922.379817629178,36-45
CUST_00871,20,80210,136929,12591,67,1,Self-Employed,1,1.7071099973819053,0.005320838627700127,3819.5238095238096,0.047619047619047616,6.369917407878018,6433644100,728.5771124523507,18-25
CUST_00872,20,110053,87369,35597,3023,2,Self-Employed,0,0.7938739164410199,0.0849205011517501,5240.619047619048,0.09523809523809523,3.091550087083544,12111662809,7419.419265127254,18-25
CUST_00873,67,106374,151403,25456,20933,47,Salaried,0,1.423294947121034,0.8222885650312292,1564.3235294117646,0.6911764705882353,4.1785756373492555,11315427876,124496.95561142318,56+
CUST_00874,38,46287,69766,25915,25322,6,Salaried,1,1.507215693052195,0.9770797962648556,1186.8461538461538,0.15384615384615385,1.786039512270412,2142486369,68166.94906621391,36-45
CUST_00875,25,55737,15002,5999,5103,2,Salaried,0,0.26915210448885857,0.8505,2143.730769230769,0.07692307692307693,9.2895,3106613169,12759.201000000001,18-25
CUST_00876,24,47076,41744,22763,4638,4,Salaried,0,0.8867175053635533,0.20374275171323142,1883.04,0.16,2.0680021085925144,2216149776,8505.037427517133,18-25
CUST_00877,69,57128,9337,25406,20095,36,Salaried,0,0.16343713350487493,0.790923761168182,816.1142857142858,0.5142857142857142,2.2485141890030307,3263608384,7384.855158027315,56+
CUST_00878,52,78149,123400,49269,3306,3,Salaried,1,1.579014715291107,0.0670996549624518,1474.5094339622642,0.05660377358490566,1.5861376090927541,6107266201,8280.09742236655,46-55
CUST_00879,21,31287,46181,44067,38846,3,Salaried,1,1.4759971874200972,0.8815013161477716,1422.1363636363637,0.13636363636363635,0.7099709539802124,978876369,40708.61228102024,18-25
CUST_00880,62,111667,81904,26779,6492,28,Salaried,0,0.7334598989862807,0.242419716206124,1772.4920634920634,0.4444444444444444,4.169790888722927,12469518889,19855.14443614638,56+
CUST_00881,60,126076,241902,35519,8637,34,Salaried,1,1.918684613371194,0.24315878378378378,2066.8196721311474,0.5573770491803278,3.549436936936937,15895157776,58820.596114864864,56+
CUST_00882,69,140545,238857,25341,22428,44,Salaried,1,1.6994934042946794,0.8850130218609423,2007.7857142857142,0.6285714285714286,5.545931654960145,19752897025,211391.5553626391,56+
CUST_00883,67,81000,58666,14418,14108,30,Salaried,0,0.7242626634239083,0.9784312365628685,1191.1764705882354,0.4411764705882353,5.61758790484777,6561000000,57400.64692419724,56+
CUST_00884,34,139650,173186,26283,14853,11,Salaried,0,1.2401343348776592,0.5650966367371785,3990.0,0.3142857142857143,5.313118246842185,19502122500,97866.82612996499,26-35
CUST_00885,22,82303,92128,36368,30227,0,Unemployed,1,1.119362363919129,0.8311199098133025,3578.391304347826,0.0,2.2629987076906155,6773783809,76569.41505127994,18-25
CUST_00886,36,120655,33395,38288,6745,11,Salaried,0,0.2767786102638907,0.1761602549034971,3260.945945945946,0.2972972972972973,3.151166131264854,14557629025,5882.871712502286,36-45
CUST_00887,63,124432,170249,9648,4949,6,Salaried,1,1.3681981467938569,0.5129028914913463,1944.25,0.09375,12.895844128925278,15483322624,87321.2043735102,56+
CUST_00888,43,97402,63882,40910,10421,13,Salaried,0,0.6558524891430448,0.25472366845102784,2213.681818181818,0.29545454545454547,2.3808266725330594,9487149604,16272.25738798856,36-45
CUST_00889,42,28658,45485,43729,28255,10,Salaried,1,1.587110506298196,0.6461239423736566,666.4651162790698,0.23255813953488372,0.6553395838097416,821280964,29388.947518865767,36-45
CUST_00890,45,94345,181962,20476,5671,25,Salaried,1,1.9286668221228245,0.2769448649704547,2050.978260869565,0.5434782608695652,4.6073643600136736,8900979025,50393.44151975388,36-45
CUST_00891,22,116910,29969,43808,39064,4,Self-Employed,0,0.2563402930434262,0.89168892236755,5083.04347826087,0.17391304347826086,2.6686297336163802,13667948100,26723.025314433107,18-25
CUST_00892,53,32799,53188,9561,1781,28,Salaried,0,1.6215853658536585,0.1862581049989542,607.3888888888889,0.5185185185185185,3.4301401380464336,1075774401,9906.696088684375,46-55
CUST_00893,56,121101,169080,48264,4029,24,Salaried,0,1.3961784281019307,0.08347663938671915,2124.5789473684213,0.42105263157894735,2.5090852584688697,14665452201,14114.230187506473,56+
CUST_00894,70,38208,24,14615,10827,37,Self-Employed,0,0.0006281242639168782,0.7407635467980296,538.1408450704225,0.5211267605633803,2.6141215106732347,1459851264,17.77832512315271,56+
